{'id': 0, 'x': [0.8295000195503235, -0.4788999855518341, 0.2874000072479248], 'power': 33.00811004638672}
{'id': 1, 'x': [0.5493999719619751, 0.784600019454956, 0.2874000072479248], 'power': 36.51870346069336}
{'id': 2, 'x': [0.8295000195503235, 0.4788999855518341, 0.2874000072479248], 'power': 35.109275817871094}
{'id': 3, 'x': [0.784600019454956, -0.5493999719619751, 0.2874000072479248], 'power': 33.16804885864258}
{'id': 4, 'x': [0.9433000087738037, 0.1662999987602234, 0.2874000072479248], 'power': 33.882659912109375}
{'id': 5, 'x': [0.7336999773979187, -0.6157000064849854, 0.2874000072479248], 'power': 35.344173431396484}
{'id': 6, 'x': [0.954200029373169, -0.08349999785423279, 0.2874000072479248], 'power': 33.715633392333984}
{'id': 7, 'x': [0.677299976348877, 0.677299976348877, 0.2874000072479248], 'power': 35.21059799194336}
{'id': 8, 'x': [0.9000999927520752, -0.32760000228881836, 0.2874000072479248], 'power': 33.938690185546875}
{'id': 9, 'x': [0.784600019454956, -0.5493999719619751, 0.2874000072479248], 'power': 33.38350296020508}
{'id': 10, 'x': [0.9000999927520752, -0.32760000228881836, 0.2874000072479248], 'power': 33.53794860839844}
{'id': 11, 'x': [0.9251999855041504, -0.24789999425411224, 0.2874000072479248], 'power': 33.40680694580078}
{'id': 12, 'x': [0.6157000064849854, 0.7336999773979187, 0.2874000072479248], 'power': 33.7721061706543}
{'id': 13, 'x': [0.8295000195503235, -0.4788999855518341, 0.2874000072479248], 'power': 33.58647155761719}
{'id': 14, 'x': [0.0, 0.9577999711036682, 0.2874000072479248], 'power': 35.051551818847656}
{'id': 15, 'x': [0.9251999855041504, -0.24789999425411224, 0.2874000072479248], 'power': 37.353721618652344}
{'id': 16, 'x': [0.5493999719619751, 0.784600019454956, 0.2874000072479248], 'power': 35.15943908691406}
{'id': 17, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 35.345054626464844}
{'id': 18, 'x': [0.9433000087738037, -0.1662999987602234, 0.2874000072479248], 'power': 35.793766021728516}
{'id': 19, 'x': [0.6157000064849854, 0.7336999773979187, 0.2874000072479248], 'power': 34.86551284790039}
{'id': 20, 'x': [0.1662999987602234, -0.9433000087738037, 0.2874000072479248], 'power': 33.55763244628906}
{'id': 21, 'x': [0.0, 0.9577999711036682, 0.2874000072479248], 'power': 33.3358039855957}
{'id': 22, 'x': [0.784600019454956, -0.5493999719619751, 0.2874000072479248], 'power': 33.06435012817383}
{'id': 23, 'x': [0.677299976348877, -0.677299976348877, 0.2874000072479248], 'power': 33.119537353515625}
