{'id': 0, 'x': [0.9577999711036682, 0.0, 0.2874000072479248], 'power': 34.45612335205078}
{'id': 1, 'x': [0.9000999927520752, -0.32760000228881836, 0.2874000072479248], 'power': 34.89794921875}
{'id': 2, 'x': [0.9577999711036682, 0.0, 0.2874000072479248], 'power': 34.111297607421875}
{'id': 3, 'x': [0.9000999927520752, -0.32760000228881836, 0.2874000072479248], 'power': 35.05514144897461}
{'id': 4, 'x': [0.9433000087738037, -0.1662999987602234, 0.2874000072479248], 'power': 35.18585205078125}
{'id': 5, 'x': [0.954200029373169, -0.08349999785423279, 0.2874000072479248], 'power': 38.42861557006836}
{'id': 6, 'x': [0.9577999711036682, 0.0, 0.2874000072479248], 'power': 37.420352935791016}
{'id': 7, 'x': [0.954200029373169, -0.08349999785423279, 0.2874000072479248], 'power': 39.7243766784668}
{'id': 8, 'x': [0.4788999855518341, 0.8295000195503235, 0.2874000072479248], 'power': 34.442405700683594}
{'id': 9, 'x': [0.954200029373169, 0.08349999785423279, 0.2874000072479248], 'power': 39.40858459472656}
{'id': 10, 'x': [0.9251999855041504, -0.24789999425411224, 0.2874000072479248], 'power': 38.694740295410156}
{'id': 11, 'x': [0.9251999855041504, 0.24789999425411224, 0.2874000072479248], 'power': 39.1683349609375}
{'id': 12, 'x': [0.4788999855518341, 0.8295000195503235, 0.2874000072479248], 'power': 34.256717681884766}
{'id': 13, 'x': [0.9433000087738037, 0.1662999987602234, 0.2874000072479248], 'power': 39.065547943115234}
{'id': 14, 'x': [0.4047999978065491, 0.8680999875068665, 0.2874000072479248], 'power': 34.06302261352539}
{'id': 15, 'x': [0.5493999719619751, 0.784600019454956, 0.2874000072479248], 'power': 37.431514739990234}
{'id': 16, 'x': [0.9577999711036682, 0.0, 0.2874000072479248], 'power': 39.10483932495117}
{'id': 17, 'x': [0.8295000195503235, 0.4788999855518341, 0.2874000072479248], 'power': 34.85438537597656}
{'id': 18, 'x': [0.4047999978065491, 0.8680999875068665, 0.2874000072479248], 'power': 34.672996520996094}
{'id': 19, 'x': [0.9251999855041504, 0.24789999425411224, 0.2874000072479248], 'power': 34.1699333190918}
{'id': 20, 'x': [0.9000999927520752, 0.32760000228881836, 0.2874000072479248], 'power': 36.73759841918945}
{'id': 21, 'x': [0.9251999855041504, 0.24789999425411224, 0.2874000072479248], 'power': 39.90550994873047}
{'id': 22, 'x': [0.8680999875068665, 0.4047999978065491, 0.2874000072479248], 'power': 36.68109130859375}
{'id': 23, 'x': [0.32760000228881836, -0.9000999927520752, 0.2874000072479248], 'power': 34.152591705322266}
{'id': 24, 'x': [0.32760000228881836, 0.9000999927520752, 0.2874000072479248], 'power': 34.167388916015625}
{'id': 25, 'x': [0.954200029373169, -0.08349999785423279, 0.2874000072479248], 'power': 36.9423713684082}
{'id': 26, 'x': [0.4788999855518341, 0.8295000195503235, 0.2874000072479248], 'power': 35.402587890625}
{'id': 27, 'x': [0.1662999987602234, -0.9433000087738037, 0.2874000072479248], 'power': 35.43610382080078}
{'id': 28, 'x': [0.8680999875068665, -0.4047999978065491, 0.2874000072479248], 'power': 34.92935562133789}
{'id': 29, 'x': [0.4047999978065491, 0.8680999875068665, 0.2874000072479248], 'power': 34.51830291748047}
{'id': 30, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 38.63999938964844}
{'id': 31, 'x': [0.4788999855518341, 0.8295000195503235, 0.2874000072479248], 'power': 36.101566314697266}
{'id': 32, 'x': [0.4788999855518341, -0.8295000195503235, 0.2874000072479248], 'power': 35.4171142578125}
{'id': 33, 'x': [0.9433000087738037, -0.1662999987602234, 0.2874000072479248], 'power': 39.54800796508789}
{'id': 34, 'x': [0.7336999773979187, 0.6157000064849854, 0.2874000072479248], 'power': 37.77251434326172}
{'id': 35, 'x': [0.9433000087738037, -0.1662999987602234, 0.2874000072479248], 'power': 37.77450942993164}
{'id': 36, 'x': [0.4788999855518341, 0.8295000195503235, 0.2874000072479248], 'power': 35.71308135986328}
{'id': 37, 'x': [0.9251999855041504, 0.24789999425411224, 0.2874000072479248], 'power': 35.3593864440918}
{'id': 38, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 39.61592483520508}
{'id': 39, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 36.581085205078125}
{'id': 40, 'x': [0.9433000087738037, 0.1662999987602234, 0.2874000072479248], 'power': 39.165611267089844}
{'id': 41, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 38.82606887817383}
{'id': 42, 'x': [0.9251999855041504, 0.24789999425411224, 0.2874000072479248], 'power': 34.80101776123047}
{'id': 43, 'x': [0.32760000228881836, -0.9000999927520752, 0.2874000072479248], 'power': 36.14520263671875}
{'id': 44, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 37.98931121826172}
{'id': 45, 'x': [0.9000999927520752, 0.32760000228881836, 0.2874000072479248], 'power': 34.81488800048828}
{'id': 46, 'x': [0.08349999785423279, -0.954200029373169, 0.2874000072479248], 'power': 34.56134796142578}
{'id': 47, 'x': [0.9577999711036682, 0.0, 0.2874000072479248], 'power': 36.067996978759766}
